Price,Year,Mileage,Make,Model,Usage_level
17999,2017,4296,HONDA,CIVIC,Low
12490,2014,26159,HONDA,CIVIC,Medium
9499,2011,56531,HONDA,CIVIC,Medium
12726,2014,33036,HONDA,CIVIC,Medium
12999,2015,32132,HONDA,CIVIC,Medium
17598,2016,12008,HONDA,CIVIC,Low
11400,2014,57994,HONDA,CIVIC,Medium
17491,2016,3282,HONDA,CIVIC,Low
14142,2014,20517,HONDA,CIVIC,Low
14170,2014,21921,HONDA,CIVIC,Low
13900,2014,13600,HONDA,CIVIC,Low
15711,2015,12098,HONDA,CIVIC,Low
14549,2014,18678,HONDA,CIVIC,Low
14995,2015,14097,HONDA,CIVIC,Low
15500,2015,26006,HONDA,CIVIC,Medium
12995,2014,51611,HONDA,CIVIC,Medium
18000,2016,5731,HONDA,CIVIC,Low
14992,2013,26107,HONDA,CIVIC,Medium
15128,2015,31903,HONDA,CIVIC,Medium
16992,2014,10963,HONDA,CIVIC,Low
12497,2015,39737,HONDA,CIVIC,Medium
13900,2014,43892,HONDA,CIVIC,Medium
13999,2015,22000,HONDA,CIVIC,Low
14968,2015,36157,HONDA,CIVIC,Medium
18513,2017,1963,HONDA,CIVIC,Low
13900,2015,36194,HONDA,CIVIC,Medium
13990,2015,25869,HONDA,CIVIC,Medium
8595,2014,46344,HONDA,CIVIC,Medium
16000,2015,12834,HONDA,CIVIC,Low
15000,2014,25461,HONDA,CIVIC,Medium
14477,2014,29547,HONDA,CIVIC,Medium
16000,2015,24978,HONDA,CIVIC,Low
16888,2016,16996,HONDA,CIVIC,Low
13795,2014,29335,HONDA,CIVIC,Medium
10995,2012,34259,HONDA,CIVIC,Medium
12995,2014,27384,HONDA,CIVIC,Medium
13182,2015,49270,HONDA,CIVIC,Medium
18493,2017,3143,HONDA,CIVIC,Low
13889,2015,41095,HONDA,CIVIC,Medium
15900,2015,16883,HONDA,CIVIC,Low
17140,2017,25533,HONDA,CIVIC,Medium
10641,2012,32271,HONDA,CR-ZCVT,Medium
13900,2014,32560,HONDA,CIVIC,Medium
61481,2016,15281,GMC,YUKON,Low
56750,2016,20303,GMC,SIERRA,Low
55573,2016,51681,GMC,YUKON4WD,Medium
64988,2016,9386,GMC,SIERRA,Low
64988,2016,10990,GMC,SIERRA,Low
63988,2016,25797,GMC,SIERRA,Medium
53991,2015,44220,GMC,SIERRA,Medium
62230,2017,18427,GMC,YUKON2WD,Low
69777,2015,13167,GMC,YUKON,Low
10792,2012,32865,HONDA,CIVIC,Medium
11750,2012,32860,HONDA,CIVIC,Medium
13639,2015,41524,HONDA,CIVIC,Medium
11826,2014,34077,HONDA,CIVIC,Medium
12626,2015,33560,HONDA,CIVIC,Medium
14990,2017,13492,HONDA,CIVIC,Low
9995,2014,50224,HONDA,CIVIC,Medium
16500,2015,13836,HONDA,CIVIC,Low
14200,2014,25241,HONDA,CIVIC,Medium
15150,2016,21671,HONDA,CIVIC,Low
13495,2014,36210,HONDA,CIVIC,Medium
14800,2014,19572,HONDA,CIVIC,Low
12950,2015,24310,HONDA,CIVIC,Low
17434,2016,5768,HONDA,CIVIC,Low
12126,2015,45835,HONDA,CIVIC,Medium
17999,2017,5001,HONDA,CIVIC,Low
11494,2014,59362,HONDA,CIVIC,Medium
13977,2014,23834,HONDA,CIVIC,Low
10495,2015,59891,HONDA,CIVIC,Medium
13491,2014,35603,HONDA,CIVIC,Medium
15599,2015,20637,HONDA,CIVIC,Low
15991,2014,2912,HONDA,CIVIC,Low
9995,2015,27157,HONDA,CIVIC,Medium
13000,2014,32804,HONDA,CIVIC,Medium
10788,2012,45728,HONDA,CIVIC,Medium
12529,2013,29540,HONDA,CIVIC,Medium
15000,2014,11132,HONDA,CIVIC,Low
13596,2014,30194,HONDA,CIVIC,Medium
15350,2015,15381,HONDA,CIVIC,Low
15493,2014,11452,HONDA,CIVIC,Low
19998,2006,180951,GMC,SIERRA,High
54991,2015,25665,GMC,YUKON4WD,Medium
52850,2015,36858,GMC,YUKON,Medium
50980,2016,20676,GMC,SAVANA,Low
60498,2017,16565,GMC,YUKON2WD,Low
54801,2016,49781,GMC,SIERRA,Medium
59280,2016,25686,GMC,YUKON2WD,Medium
48000,2016,38476,GMC,YUKON,Medium
56925,2015,23012,GMC,YUKON,Low
52488,2016,27337,GMC,YUKON4WD,Medium
55555,2016,24396,GMC,SIERRA,Low
45950,2015,39149,GMC,YUKON,Medium
13144,2015,41342,HONDA,CIVIC,Medium
16230,2017,15204,HONDA,CIVIC,Low
11995,2014,35986,HONDA,CIVIC,Medium
58980,2016,10875,GMC,SIERRA,Low
58996,2016,10531,GMC,SIERRA,Low
68730,2017,7526,GMC,YUKON,Low
68780,2017,7138,GMC,YUKON,Low
49995,2015,13330,GMC,SIERRA,Low
68780,2017,9558,GMC,YUKON,Low
61995,2016,19761,GMC,SIERRA,Low
56491,2016,51789,GMC,SIERRA,Medium
11000,2014,55975,HONDA,CIVIC,Medium
58995,2015,69136,GMC,SIERRA,Medium
64995,2016,12640,GMC,SIERRA,Low
59991,2016,16243,GMC,YUKON4WD,Low
11926,2014,28305,HONDA,CIVIC,Medium
13490,2015,10435,HONDA,CIVIC,Low
14211,2015,24772,HONDA,CIVIC,Low
13488,2013,55262,HONDA,CIVIC,Medium
13997,2014,71678,HONDA,CIVIC,Medium
16313,2015,40295,HONDA,CIVIC,Medium
5359,2005,117001,HONDA,CIVIC,High
50200,2017,14224,GMC,YUKON,Low
29981,2011,72303,GMC,YUKON2WD,Medium
51551,2015,23761,GMC,YUKON2WD,Low
47488,2015,65105,GMC,YUKON4WD,Medium
49997,2015,46551,GMC,YUKON4WD,Medium
50975,2015,44986,GMC,YUKON2WD,Medium
44988,2015,27427,GMC,SIERRA,Medium
44998,2015,70913,GMC,YUKON,Medium
50700,2015,38070,GMC,YUKON4WD,Medium
50230,2016,13190,GMC,YUKON,Low
24990,2013,123635,GMC,YUKON,High
53987,2015,22960,GMC,YUKON2WD,Low
14985,2015,16151,HONDA,CIVIC,Low
12526,2014,30551,HONDA,CIVIC,Medium
5000,2007,179324,HONDA,CIVIC,High
14379,2015,16926,HONDA,CIVIC,Low
12126,2014,35906,HONDA,CIVIC,Medium
53000,2015,40823,GMC,YUKON,Medium
54990,2016,48346,GMC,YUKON4WD,Medium
54500,2016,39468,GMC,SIERRA,Medium
44995,2016,24959,GMC,SIERRA,Low
12526,2014,27202,HONDA,CIVIC,Medium
16926,2017,36,HONDA,CIVIC,Low
57991,2015,5116,GMC,SIERRA,Low
58730,2017,12524,GMC,YUKON2WD,Low
53400,2015,52276,GMC,SIERRA,Medium
53987,2015,52505,GMC,SIERRA,Medium
60991,2017,7364,GMC,YUKON4WD,Low
51999,2015,47272,GMC,YUKON,Medium
55550,2016,37921,GMC,YUKON,Medium
57995,2015,42425,GMC,YUKON4WD,Medium
52998,2015,51840,GMC,YUKON,Medium
12126,2014,28671,HONDA,CIVIC,Medium
56444,2016,38206,GMC,SIERRA,Medium
54987,2015,60264,GMC,SIERRA,Medium
59862,2015,26210,GMC,SIERRA,Medium
60988,2016,19510,GMC,SIERRA,Low
59280,2016,33310,GMC,YUKON,Medium
46464,2016,36172,GMC,YUKON,Medium
12999,2016,7862,HONDA,CIVIC,Low
6520,2007,127917,HONDA,CIVIC,High
13799,2015,23970,HONDA,CIVIC,Low
39410,2015,85876,GMC,YUKON,High
47995,2015,26389,GMC,YUKON2WD,Medium
32988,2014,51847,GMC,SIERRA,Medium
31991,2014,61569,GMC,SIERRA,Medium
47199,2017,33327,GMC,YUKON,Medium
45980,2015,49011,GMC,YUKON2WD,Medium
49998,2017,27785,GMC,YUKON4WD,Medium
48490,2015,51620,GMC,YUKON2WD,Medium
47600,2015,54001,GMC,YUKON4WD,Medium
46909,2016,42605,GMC,YUKON,Medium
69280,2017,5673,GMC,YUKON4WD,Low
49727,2015,47508,GMC,YUKON4WD,Medium
49185,2015,58613,GMC,YUKON4WD,Medium
49995,2016,56796,GMC,YUKON4WD,Medium
49000,2015,32105,GMC,YUKON,Medium
48480,2015,56244,GMC,YUKON2WD,Medium
42995,2012,91768,GMC,SIERRA,High
53988,2017,11001,GMC,SIERRA,Low
40599,2016,27053,GMC,YUKON4WD,Medium
49991,2015,30005,GMC,YUKON,Medium
49995,2015,74065,GMC,SIERRA,Medium
48500,2015,59915,GMC,SIERRA,Medium
66995,2017,16688,GMC,YUKON4WD,Low
50993,2015,44774,GMC,SIERRA,Medium
37991,2014,46985,GMC,SIERRA,Medium
52998,2016,47077,GMC,YUKONDENALI,Medium
48974,2015,49279,GMC,YUKON,Medium
54410,2015,44747,GMC,SIERRA,Medium
52993,2015,36152,GMC,SIERRA,Medium
55230,2016,23546,GMC,YUKON2WD,Low
56995,2017,6030,GMC,SIERRA,Low
52991,2016,46039,GMC,YUKON,Medium
45995,2012,32286,GMC,SIERRA,Medium
46987,2012,58203,GMC,SIERRA,Medium
60280,2016,24630,GMC,SIERRA,Low
48980,2016,11265,GMC,SIERRA,Low
56462,2016,31524,GMC,SIERRA,Medium
56927,2017,207,GMC,YUKON2WD,Low
47500,2016,21895,GMC,SIERRA,Low
46780,2017,26866,GMC,YUKON2WD,Medium
37918,2014,61753,GMC,YUKON,Medium
31500,2015,25054,GMC,SIERRA,Medium
38995,2014,51063,GMC,YUKON,Medium
47478,2016,19525,GMC,SIERRA,Low
42829,2015,57020,GMC,YUKON2WD,Medium
44779,2016,39275,GMC,YUKON2WD,Medium
41495,2016,37503,GMC,YUKON,Medium
45737,2016,34570,GMC,YUKON4WD,Medium
19987,2010,132565,GMC,SIERRA,High
39989,2014,49936,GMC,YUKON,Medium
42000,2016,46187,GMC,YUKON,Medium
45980,2017,29214,GMC,YUKON2WD,Medium
43993,2015,64360,GMC,YUKON2WD,Medium
47000,2017,21782,GMC,YUKON4WD,Low
19488,2009,125265,GMC,YUKON,High
38995,2015,36989,GMC,SIERRA,Medium
48441,2017,24401,GMC,YUKON4WD,Low
59000,2016,22826,GMC,SIERRA,Low
26633,2013,98021,GMC,YUKON2WD,High
14995,2011,101776,GMC,ACADIAAWD,High
56410,2016,31565,GMC,SIERRA,Medium
60622,2015,22073,GMC,SIERRA,Low
44990,2015,59117,GMC,YUKON4WD,Medium
30964,2014,76794,GMC,SIERRA,Medium
49410,2016,6519,GMC,SIERRA,Low
36988,2016,30487,GMC,SIERRA,Medium
52923,2015,19362,GMC,YUKON,Low
58512,2016,9011,GMC,YUKON4WD,Low
52951,2017,18307,GMC,YUKON2WD,Low
53730,2017,1391,GMC,SIERRA,Low
44994,2015,43630,GMC,YUKON,Medium
47994,2015,51991,GMC,YUKON4WD,Medium
43978,2015,18957,GMC,SIERRA,Low
49975,2015,37884,GMC,YUKON2WD,Medium
46999,2015,70145,GMC,YUKON4WD,Medium
49995,2015,41531,GMC,YUKON,Medium
46777,2016,18605,GMC,SIERRA,Low
44995,2016,15922,GMC,SIERRA,Low
44410,2017,22519,GMC,YUKON4WD,Low
45149,2015,24895,GMC,SIERRA,Low
46991,2016,21430,GMC,SIERRA,Low
33991,2017,24807,GMC,ACADIA,Low
26995,2014,74457,GMC,SIERRA,Medium
42250,2017,8860,GMC,ACADIAFWD,Low
53000,2015,28345,GMC,YUKON4WD,Medium
39988,2015,34634,GMC,SIERRA,Medium
55800,2016,31305,GMC,SIERRA,Medium
47988,2016,9276,GMC,SIERRA,Low
50480,2016,43292,GMC,YUKON2WD,Medium
53988,2015,4842,GMC,YUKON2WD,Low
46388,2017,22001,GMC,YUKON2WD,Low
11988,2009,208430,GMC,YUKON,High
46994,2017,32804,GMC,YUKON4WD,Medium
47998,2017,19062,GMC,YUKON2WD,Low
41838,2014,44052,GMC,YUKON,Medium
47991,2017,23562,GMC,YUKON2WD,Low
29991,2014,51342,GMC,ACADIAFWD,Medium
49998,2015,14474,GMC,SIERRA,Low
51780,2017,7496,GMC,SIERRA,Low
44410,2015,71557,GMC,YUKON,Medium
47995,2013,33716,GMC,SIERRA,Medium
52998,2015,7912,GMC,YUKON2WD,Low
49949,2015,38000,GMC,YUKON2WD,Medium
42575,2016,3487,GMC,SIERRA,Low
47980,2017,37594,GMC,YUKON,Medium
12995,2008,208237,GMC,SIERRA,High
48993,2017,13389,GMC,YUKON2WD,Low
23880,2014,129330,GMC,SIERRA,High
46780,2017,24682,GMC,YUKON2WD,Low
44480,2015,27819,GMC,SIERRA,Medium
21983,2010,102877,GMC,YUKONAWD,High
50380,2016,22735,GMC,YUKON2WD,Low
48219,2015,45393,GMC,YUKON2WD,Medium
36410,2013,67155,GMC,SIERRA,Medium
39994,2013,79178,GMC,SIERRA,Medium
43950,2016,37202,GMC,YUKON,Medium
17995,2007,91882,GMC,YUKON,High
42553,2016,38490,GMC,YUKON2WD,Medium
42991,2015,30855,GMC,SIERRA,Medium
48399,2017,26432,GMC,YUKON,Medium
45995,2017,13882,GMC,SIERRA,Low
46994,2017,10345,GMC,SIERRA,Low
44478,2016,38047,GMC,YUKON,Medium
50995,2017,12720,GMC,YUKON2WD,Low
49980,2017,15883,GMC,YUKON2WD,Low
42995,2016,43345,GMC,YUKON4WD,Medium
40888,2015,29917,GMC,YUKON,Medium
11995,2007,153524,GMC,YUKON,High
46998,2016,15081,GMC,SIERRA,Low
51988,2017,9850,GMC,SIERRA,Low
46995,2016,24058,GMC,SIERRA,Low
49988,2016,36979,GMC,SIERRA,Medium
40991,2015,63003,GMC,YUKON2WD,Medium
23995,2011,78132,GMC,ACADIAAWD,Medium
39995,2015,66467,GMC,YUKON2WD,Medium
45988,2016,26442,GMC,SIERRA,Medium
34991,2014,47399,GMC,SIERRA,Medium
45230,2017,17391,GMC,YUKON2WD,Low
49995,2017,5619,GMC,SIERRA,Low
47800,2017,23206,GMC,YUKON2WD,Low
39991,2014,46488,GMC,YUKON,Medium
39995,2014,25130,GMC,SIERRA,Medium
45000,2015,53552,GMC,YUKON4WD,Medium
43891,2015,21647,GMC,YUKON4WD,Low
45589,2017,32551,GMC,YUKON4WD,Medium
25797,2012,66805,GMC,SIERRA,Medium
9995,2005,144476,GMC,YUKON,High
42917,2015,48313,GMC,YUKON2WD,Medium
38998,2015,31506,GMC,SIERRA,Medium
16995,2012,105660,GMC,SIERRA,High
41624,2016,16013,GMC,YUKON2WD,Low
28497,2012,97385,GMC,YUKON,High
16995,2009,102405,GMC,SIERRA,High
29999,2014,94683,GMC,YUKON,High
40990,2015,21746,GMC,YUKON2WD,Low
42230,2016,14907,GMC,SIERRA,Low
32494,2015,14071,GMC,SIERRA,Low
25983,2009,195958,GMC,SIERRA,High
38782,2013,90733,GMC,SIERRA,High
45979,2015,30791,GMC,YUKON2WD,Medium
19988,2011,84658,GMC,SIERRA,High
44993,2017,9225,GMC,SIERRA,Low
32995,2015,29657,GMC,SIERRA,Medium
45998,2016,24917,GMC,YUKON2WD,Low
40999,2015,51515,GMC,YUKON,Medium
45994,2016,31811,GMC,YUKON2WD,Medium
43985,2016,8707,GMC,SIERRA,Low
45000,2016,8399,GMC,SIERRA,Low
41230,2015,36349,GMC,SIERRA,Medium
38993,2015,60640,GMC,YUKON2WD,Medium
32988,2014,91018,GMC,YUKON,High
38030,2013,35270,GMC,YUKON2WD,Medium
44900,2016,19285,GMC,SIERRA,Low
38700,2015,48572,GMC,YUKON4WD,Medium
39299,2008,32030,GMC,SIERRA,Medium
43982,2015,41488,GMC,YUKON2WD,Medium
41732,2015,36556,GMC,SIERRA,Medium
46988,2017,847,GMC,SIERRA,Low
36480,2013,56054,GMC,YUKONAWD,Medium
40980,2014,37188,GMC,SIERRA,Medium
45780,2017,5613,GMC,SIERRA,Low
39437,2015,57575,GMC,YUKON2WD,Medium
43994,2017,27856,GMC,YUKON2WD,Medium
35988,2013,73121,GMC,SIERRA,Medium
48000,2017,4749,GMC,YUKON2WD,Low
20897,2007,125553,GMC,SIERRA,High
43995,2014,37033,GMC,SIERRA,Medium
44230,2016,16735,GMC,SIERRA,Low
34287,2014,85307,GMC,SIERRA,High
12957,2007,183865,GMC,YUKON,High
43889,2017,18141,GMC,YUKON2WD,Low
6750,2003,165824,GMC,YUKON,High
41295,2016,14340,GMC,SIERRA,Low
37995,2014,34200,GMC,SIERRA,Medium
38495,2016,41496,GMC,SIERRA,Medium
37995,2014,31037,GMC,SIERRA,Medium
39995,2015,20415,GMC,SIERRA,Low
37963,2016,35794,GMC,YUKON2WD,Medium
40995,2016,12592,GMC,SIERRA,Low
15250,2011,97156,GMC,ACADIAFWD,High
40989,2016,9767,GMC,SIERRA,Low
41988,2017,7755,GMC,ACADIAFWD,Low
37500,2015,55305,GMC,SIERRA,Medium
27000,2017,21424,GMC,ACADIAFWD,Low
41991,2016,18342,GMC,SIERRA,Low
36888,2014,46576,GMC,SIERRA,Medium
45488,2017,21621,GMC,YUKON2WD,Low
46500,2016,16793,GMC,SIERRA,Low
35668,2013,47169,GMC,YUKONAWD,Medium
35995,2013,44081,GMC,YUKON2WD,Medium
39730,2015,23345,GMC,SIERRA,Low
39588,2015,42882,GMC,SIERRA,Medium
43998,2017,955,GMC,SIERRA,Low
39978,2015,29442,GMC,SIERRA,Medium
37900,2014,39783,GMC,YUKONAWD,Medium
34995,2015,102461,GMC,SIERRA,High
42995,2016,18339,GMC,SIERRA,Low
6218,2006,162196,GMC,ENVOY,High
42400,2016,26517,GMC,SIERRA,Medium
33998,2013,70867,GMC,YUKON,Medium
41000,2015,31387,GMC,SIERRA,Medium
45000,2017,12318,GMC,SIERRA,Low
18990,2011,73337,GMC,ACADIAAWD,Medium
37500,2015,45290,GMC,YUKON4WD,Medium
43000,2015,24797,GMC,SIERRA,Low
41980,2016,20368,GMC,SIERRA,Low
19995,2011,66736,GMC,ACADIAFWD,Medium
39250,2015,50028,GMC,SIERRA,Medium
38995,2015,52840,GMC,YUKON2WD,Medium
44499,2016,16430,GMC,SIERRA,Low
15495,2008,89134,GMC,ACADIAFWD,High
24333,2004,54967,GMC,SIERRA,Medium
16395,2010,95990,GMC,ACADIAFWD,High
34000,2015,65091,GMC,SIERRA,Medium
26487,2014,79581,GMC,YUKON,Medium
36885,2015,23704,GMC,SIERRA,Low
37691,2014,19808,GMC,SIERRA,Low
38500,2015,22092,GMC,SIERRA,Low
42995,2017,5363,GMC,SIERRA,Low
22995,2008,87423,GMC,YUKON,High
42230,2015,27521,GMC,SIERRA,Medium
42980,2016,27320,GMC,SIERRA,Medium
31988,2017,14043,GMC,ACADIA,Low
46488,2017,6550,GMC,SIERRA,Low
36588,2015,55344,GMC,SIERRA,Medium
40480,2015,42003,GMC,SIERRA,Medium
25545,2013,93456,GMC,YUKON2WD,High
39488,2015,53601,GMC,YUKON4WD,Medium
39600,2015,27981,GMC,SIERRA,Medium
42777,2016,16324,GMC,SIERRA,Low
40488,2015,16207,GMC,SIERRA,Low
21995,2009,174382,GMC,SIERRA,High
40488,2015,27104,GMC,YUKON2WD,Medium
37996,2015,71293,GMC,YUKON2WD,Medium
42988,2015,20450,GMC,SIERRA,Low
39150,2015,34848,GMC,SIERRA,Medium
39986,2015,20204,GMC,SIERRA,Low
36900,2015,62146,GMC,SIERRA,Medium
36998,2014,43321,GMC,SIERRA,Medium
38495,2015,39833,GMC,SIERRA,Medium
39480,2016,29145,GMC,SIERRA,Medium
40488,2016,21175,GMC,SIERRA,Low
12490,2009,118845,GMC,ACADIAAWD,High
33410,2013,64401,GMC,YUKONAWD,Medium
34980,2013,40516,GMC,YUKON4WD,Medium
39852,2016,44787,GMC,SIERRA,Medium
32978,2012,60577,GMC,YUKONAWD,Medium
45975,2017,5552,GMC,SIERRA,Low
41950,2017,27922,GMC,ACADIAAWD,Medium
37988,2015,28135,GMC,YUKON2WD,Medium
26781,2013,112628,GMC,YUKON,High
38588,2014,38283,GMC,SIERRA,Medium
27894,2014,29725,GMC,SIERRA,Medium
38900,2015,51931,GMC,SIERRA,Medium
28574,2013,64718,GMC,YUKON2WD,Medium
34988,2016,9997,GMC,CANYONCREW,Low
23900,2013,89077,GMC,YUKON,High
33980,2015,32614,GMC,ACADIAFWD,Medium
34885,2014,24486,GMC,SIERRA,Low
29590,2013,55301,GMC,SIERRA,Medium
29994,2014,91073,GMC,SIERRA,High
38916,2015,13425,GMC,SIERRA,Low
39985,2017,5798,GMC,ACADIAFWD,Low
34939,2015,37176,GMC,ACADIAFWD,Medium
34880,2015,33440,GMC,ACADIAAWD,Medium
28995,2009,60124,GMC,SIERRA,Medium
26486,2014,85825,GMC,YUKON,High
12287,2008,103874,GMC,ENVOY4WD,High
31710,2014,76108,GMC,SIERRA,Medium
38986,2016,22248,GMC,SIERRA,Low
25785,2015,36078,GMC,ACADIAFWD,Medium
39990,2015,29253,GMC,SIERRA,Medium
39888,2015,29327,GMC,SIERRA,Medium
20495,2012,147778,GMC,YUKON,High
31800,2014,81495,GMC,SIERRA,High
11488,2005,119987,GMC,SIERRA,High
39663,2015,20590,GMC,SIERRA,Low
34336,2014,58950,GMC,SIERRA,Medium
25498,2012,122454,GMC,YUKONAWD,High
20900,2010,128030,GMC,YUKON,High
34000,2014,63120,GMC,SIERRA,Medium
28410,2011,73572,GMC,SIERRA,Medium
34995,2014,58002,GMC,SIERRA,Medium
37995,2015,30521,GMC,SIERRA,Medium
39987,2016,15520,GMC,SIERRA,Low
6500,1998,113000,GMC,SIERRA,High
39700,2016,35784,GMC,SIERRA,Medium
39998,2016,16025,GMC,SIERRA,Low
32995,2014,69517,GMC,SIERRA,Medium
40230,2015,19786,GMC,SIERRA,Low
34227,2015,76013,GMC,SIERRA,Medium
38995,2015,30635,GMC,SIERRA,Medium
10991,2006,128692,GMC,SIERRA,High
39230,2016,15310,GMC,SIERRA,Low
37986,2015,36387,GMC,SIERRA,Medium
39969,2015,10288,GMC,SIERRA,Low
9850,2008,160805,GMC,SIERRA,High
37979,2015,54300,GMC,SIERRA,Medium
14991,2008,82972,GMC,ACADIAAWD,High
21991,2007,124391,GMC,SIERRA,High
37600,2015,45203,GMC,SIERRA,Medium
5995,2004,129192,GMC,ENVOY,High
32230,2014,23927,GMC,ACADIAAWD,Low
34845,2015,21410,GMC,SIERRA,Low
36426,2016,20529,GMC,SIERRA,Low
29800,2014,82736,GMC,SIERRA,High
30902,2014,56968,GMC,SIERRA,Medium
33675,2015,30396,GMC,ACADIAFWD,Medium
29997,2014,65006,GMC,YUKON2WD,Medium
34980,2014,37452,GMC,SIERRA,Medium
15980,2011,80220,GMC,ACADIAFWD,High
29287,2015,90724,GMC,SIERRA,High
24991,2012,110957,GMC,YUKONAWD,High
31499,2014,48632,GMC,YUKON2WD,Medium
24000,2012,120300,GMC,YUKONAWD,High
19995,2007,139361,GMC,SIERRA,High
39988,2015,19579,GMC,SIERRA,Low
13788,2004,83768,GMC,YUKON,High
6777,2001,115297,GMC,YUKON,High
27500,2015,17833,GMC,TERRAINFWD,Low
36995,2016,25392,GMC,SIERRA,Medium
35995,2016,32314,GMC,ACADIAFWD,Medium
37988,2014,31906,GMC,SIERRA,Medium
35888,2014,26806,GMC,SIERRA,Medium
22800,2010,82522,GMC,YUKON,High
33522,2015,64873,GMC,SIERRA,Medium
32995,2014,71079,GMC,SIERRA,Medium
16295,2011,101276,GMC,SIERRA,High
28975,2011,80931,GMC,SIERRA,High
14950,2010,102554,GMC,ACADIAAWD,High
37879,2015,21826,GMC,SIERRA,Low
16995,2010,161135,GMC,YUKON,High
36491,2014,33196,GMC,SIERRA,Medium
37995,2016,42062,GMC,SIERRA,Medium
32991,2014,57608,GMC,SIERRA,Medium
34995,2014,58522,GMC,SIERRA,Medium
36995,2015,39958,GMC,SIERRA,Medium
10500,2005,113086,GMC,CANYON2WD,High
30345,2014,87070,GMC,YUKON2WD,High
33994,2014,25275,GMC,SIERRA,Medium
33985,2015,26625,GMC,SIERRA,Medium
36048,2017,10950,GMC,ACADIAFWD,Low
17995,2011,98806,GMC,TERRAINFWD,High
7950,2004,179191,GMC,YUKON,High
27788,2014,61615,GMC,YUKON2WD,Medium
31980,2015,32332,GMC,ACADIAFWD,Medium
29758,2014,75325,GMC,SIERRA,Medium
30000,2015,80781,GMC,SIERRA,High
34599,2015,30116,GMC,SIERRA,Medium
35988,2015,49268,GMC,SIERRA,Medium
36478,2017,18951,GMC,ACADIA,Low
36995,2015,14231,GMC,SIERRA,Low
35968,2017,22101,GMC,ACADIAFWD,Low
32991,2015,56161,GMC,SIERRA,Medium
36900,2016,15322,GMC,ACADIAFWD,Low
33287,2014,40299,GMC,SIERRA,Medium
29500,2012,59420,GMC,YUKONAWD,Medium
29410,2011,58747,GMC,YUKONAWD,Medium
38800,2016,15417,GMC,SIERRA,Low
31988,2014,59536,GMC,SIERRA,Medium
35995,2014,21078,GMC,SIERRA,Low
16980,2012,83970,GMC,ACADIAFWD,High
26987,2013,108348,GMC,SIERRA,High
38000,2015,2622,GMC,SIERRA,Low
30995,2014,88395,GMC,SIERRA,High
31995,2014,57012,GMC,SIERRA,Medium
35898,2015,16943,GMC,ACADIAFWD,Low
27000,2016,105030,GMC,SIERRA,High
26888,2013,105000,GMC,YUKON2WD,High
31296,2015,41866,GMC,SIERRA,Medium
35995,2017,5706,GMC,ACADIAFWD,Low
28945,2014,59064,GMC,SIERRA,Medium
34280,2017,18438,GMC,ACADIA,Low
32987,2015,14720,GMC,SIERRA,Low
22495,2011,85340,GMC,YUKON2WD,High
35996,2014,22347,GMC,SIERRA,Low
29480,2013,59842,GMC,YUKON4WD,Medium
34845,2015,8513,GMC,SIERRA,Low
33995,2016,28297,GMC,SIERRA,Medium
35788,2016,4316,GMC,CANYONCREW,Low
35994,2015,26369,GMC,SIERRA,Medium
19987,2008,132127,GMC,SIERRA,High
20359,2013,65817,GMC,TERRAINFWD,Medium
15995,2012,91829,GMC,CANYONCREW,High
22223,2010,105543,GMC,YUKONAWD,High
29999,2014,73382,GMC,SIERRA,Medium
28991,2014,90128,GMC,SIERRA,High
34418,2014,29194,GMC,SIERRA,Medium
30000,2013,59068,GMC,SIERRA,Medium
20979,2016,15015,GMC,SIERRA,Low
27599,2011,67783,GMC,SIERRA,Medium
19482,2011,93011,GMC,ACADIAFWD,High
28230,2014,44982,GMC,SIERRA,Medium
26410,2014,70778,GMC,ACADIAAWD,Medium
33500,2015,13339,GMC,SIERRA,Low
16995,2010,153367,GMC,SIERRA,High
25988,2013,71985,GMC,ACADIAFWD,Medium
19868,2009,130715,GMC,SIERRA,High
19410,2009,83869,GMC,SIERRA,High
15480,2007,122600,GMC,YUKON4WD,High
18000,2009,109492,GMC,YUKON4WD,High
20800,2010,102070,GMC,YUKON2WD,High
17988,2006,90117,GMC,SIERRA,High
33995,2016,17730,GMC,ACADIAFWD,Low
24777,2013,99532,GMC,YUKON2WD,High
32600,2014,36659,GMC,SIERRA,Medium
22967,2007,82144,GMC,YUKON,High
24995,2014,19996,GMC,TERRAINAWD,Low
25648,2011,83518,GMC,YUKONAWD,High
31795,2014,34321,GMC,SIERRA,Medium
12251,2007,150428,GMC,YUKON,High
31108,2015,27940,GMC,CANYONCREW,Medium
18995,2008,125199,GMC,SIERRA,High
29900,2014,38511,GMC,ACADIAFWD,Medium
23000,2011,102950,GMC,SIERRA,High
17411,2011,141722,GMC,SIERRA,High
13662,2007,180927,GMC,YUKON2WD,High
32590,2015,46561,GMC,ACADIAFWD,Medium
32911,2014,34245,GMC,SIERRA,Medium
18995,2012,137582,GMC,YUKON2WD,High
30900,2014,29300,GMC,ACADIAFWD,Medium
24950,2011,82590,GMC,SIERRA,High
14500,2007,177343,GMC,SIERRA,High
19980,2010,114101,GMC,YUKONAWD,High
22000,2009,101548,GMC,SIERRA,High
32980,2015,26790,GMC,SIERRA,Medium
15934,2008,124688,GMC,YUKON4WD,High
31998,2017,10453,GMC,ACADIAFWD,Low
24480,2016,9135,GMC,SAVANA,Low
